date,source,headline,url,text,tone,goldstein_scale,actor1,actor2,event_code
2023-03-11,Reuters,Central banks coordinate response to market stress,https://example.com/news/20230311_1404,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,9.863595211146398,1.4622975275205485,Banks,Consumers,17
2023-03-11,CNBC,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230311_8884,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,9.24866185984289,2.0340213646199845,Economy,Consumers,18
2023-03-11,Bloomberg,Central banks coordinate response to market stress,https://example.com/news/20230311_6120,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-3.73721203634068,4.655605114082267,Stock Market,Financial Sector,14
2023-03-11,WSJ,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230311_5891,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,0.2441282267238054,-8.406066714780424,Banks,Business,16
2023-03-11,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230311_1567,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,4.789477328440217,1.2500018327638607,Stock Market,Government,14
2023-03-11,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20230311_1142,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,3.758909724397317,-7.6153407042132,Stock Market,Government,18
2023-03-11,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230311_4615,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-8.661802377061168,-5.8993360716237735,Banks,Consumers,17
2023-03-11,Reuters,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230311_5055,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-5.310354358509208,-8.524315979027723,Investors,Government,15
2023-03-11,CNBC,Financial services show resilience in challenging market,https://example.com/news/20230311_8674,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-3.698973509749448,9.661977435605626,Federal Reserve,Government,14
2023-03-11,WSJ,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230311_1779,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,8.143563208058197,8.859156146779192,Stock Market,Consumers,18
2023-03-11,CNBC,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230311_4147,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-9.334763080213051,-7.763878139948231,Federal Reserve,Market,17
2023-03-11,Financial Times,Financial services show resilience in challenging market,https://example.com/news/20230311_1239,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-6.213139997318917,8.049364190331358,Investors,Government,16
2023-03-12,Reuters,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230312_2497,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-4.762763314230629,-9.842456643012445,Investors,Market,18
2023-03-12,WSJ,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230312_7353,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,2.3603033749762736,9.687599930396665,Investors,Consumers,17
2023-03-12,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230312_6741,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-4.720014426336368,8.525607784854056,Investors,Market,17
2023-03-12,WSJ,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230312_5488,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,9.936657344461866,4.867089484915088,Banks,Market,15
2023-03-12,Bloomberg,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230312_8551,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,7.604376953621839,-6.549471903127369,Investors,Market,14
2023-03-12,CNBC,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230312_1456,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,6.469058733885125,-6.936043296111594,Economy,Market,14
2023-03-12,CNBC,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230312_1287,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-4.043429566003458,3.264680684536112,Banks,Government,17
2023-03-12,CNBC,Financial services show resilience in challenging market,https://example.com/news/20230312_9498,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-8.132985001320993,-2.9218547550697482,Banks,Government,17
2023-03-12,CNBC,Financial services show resilience in challenging market,https://example.com/news/20230312_3432,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-4.502974954365171,9.650471208160472,Federal Reserve,Financial Sector,16
2023-03-12,Reuters,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230312_4426,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-6.708575268226067,-9.823088545866895,Stock Market,Consumers,17
2023-03-12,Reuters,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230312_2803,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,4.344120003107708,-2.3661739717263375,Stock Market,Market,18
2023-03-12,CNBC,Energy sector gains on oil price recovery,https://example.com/news/20230312_7297,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,8.66573425957582,-9.725541565637661,Stock Market,Business,18
2023-03-13,Financial Times,Consumer goods face headwinds from inflation,https://example.com/news/20230313_9479,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-6.985652263286271,7.02473100933201,Banks,Business,16
2023-03-13,WSJ,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230313_1357,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,3.7305470411354125,9.636830800075586,Investors,Business,16
2023-03-13,Reuters,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230313_1013,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,6.849242208143663,-9.915589072427398,Economy,Consumers,17
